i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
1522,4261,pop_0_op_i1_n0_251224_192233,pop_7_op_e2_n8_251225_040818,0.01571342,0.92967004
524,620,pop_15_op_m1_n12_251224_180306,pop_16_op_m2_n12_251224_182728,0.0044276207,0.33936998
1506,1745,pop_0_op_e2_n11_251224_193258,pop_12_op_e1_n17_251224_231034,0.010565308,0.05272
1033,4275,pop_3_op_e1_n7_251224_142355,pop_7_op_m1_n5_251225_041334,0.0071956185,0.080290005
1628,2003,pop_10_op_e2_n5_251224_223125,pop_15_op_m1_n1_251225_002824,0.019035403,0.86467
4038,4333,pop_4_op_e2_n16_251225_031500,pop_8_op_e2_n9_251225_042810,0.010980115,0.002419997
2200,3392,pop_18_op_e2_n1_251225_012910,pop_14_op_e1_n18_251225_061852,0.015172936,0.11832
3110,3427,pop_10_op_e2_n13_251225_050712,pop_14_op_m1_n15_251225_062936,0.040739443,1.25807
1875,2033,pop_13_op_m2_n19_251224_234834,pop_16_op_e1_n10_251225_003913,0.014342589,1.4087901
1181,4163,pop_5_op_m1_n3_251224_153229,pop_6_op_e1_n13_251225_034519,0.019222816,0.61726
3396,4089,pop_14_op_e1_n3_251225_061852,pop_5_op_e1_n10_251225_032818,0.023601577,0.76044
3585,4307,pop_16_op_m1_n7_251225_070858,pop_8_op_e1_n17_251225_042246,0.0047011757,1.19278
1171,3620,pop_5_op_m1_n11_251224_153229,pop_17_op_e1_n9_251225_071627,0.013651008,0.008560002
2896,3461,pop_8_op_m2_n13_251224_220122,pop_15_op_e1_n0_251225_063845,0.017612183,0.39733002
423,1160,pop_14_op_e1_n19_251224_173716,pop_5_op_e1_n18_251224_152859,0.014570805,0.02174
1264,3186,pop_6_op_m2_n15_251224_154925,pop_11_op_e2_n16_251225_052631,0.017309332,0.0024100002
3417,3507,pop_14_op_e2_n6_251225_062408,pop_15_op_m1_n16_251225_064917,0.006795653,0.6067
1452,1997,pop_9_op_m1_n12_251224_162633,pop_15_op_m1_n14_251225_002824,0.0031932057,0.17024
766,3275,pop_18_op_m1_n5_251224_185705,pop_12_op_m1_n12_251225_055047,0.0044485372,0.61937
1210,4210,pop_6_op_e1_n14_251224_153915,pop_6_op_m2_n0_251225_035854,0.013271113,0.02948
352,2170,pop_13_op_e1_n7_251224_172042,pop_17_op_m2_n3_251225_011805,0.0051328023,0.69453996
428,3825,pop_14_op_e1_n8_251224_173716,pop_1_op_e1_n5_251225_022428,0.018177146,0.65731
1263,1987,pop_6_op_m2_n14_251224_154925,pop_15_op_e2_n4_251225_002222,0.016238444,1.47269
1597,4012,pop_10_op_e1_n11_251224_222545,pop_3_op_m2_n5_251225_030636,0.026367754,0.35969
567,1525,pop_16_op_e1_n17_251224_181432,pop_0_op_i1_n11_251224_192233,0.040553764,1.4922999
1659,2025,pop_10_op_m2_n16_251224_224258,pop_15_op_m2_n3_251225_003358,0.011073293,0.016300002
1945,3129,pop_14_op_m2_n15_251225_001033,pop_10_op_m1_n17_251225_051224,0.043550707,0.0056299977
899,1323,pop_1_op_e2_n4_251224_140121,pop_7_op_m1_n16_251224_155944,0.017296541,0.00986
3207,3619,pop_11_op_m1_n18_251225_053143,pop_17_op_e1_n8_251225_071627,0.008950538,0.63145995
1359,1449,pop_8_op_e2_n0_251224_160837,pop_9_op_e2_n9_251224_162247,0.008787468,1.37247
1962,3594,pop_15_op_e1_n13_251225_001559,pop_16_op_m2_n15_251225_071226,0.015148353,0.328
2574,3825,pop_4_op_e2_n7_251224_203033,pop_1_op_e1_n5_251225_022428,0.025064077,0.007939935
1943,2431,pop_14_op_m2_n13_251225_001033,pop_2_op_m1_n10_251224_200232,0.03362279,0.009050002
46,785,pop_0_op_i1_n14_251224_134318,pop_18_op_m2_n4_251224_190103,0.022839623,0.57167995
